V1,V6,V10,V12,V13,V14,V15
73,1092.0,7,390.0,2,-1.0,0
34,1703.0,22,153.0,5,-1.0,0
35,4924.0,16,252.0,2,-1.0,0
56,284.0,3,124.0,4,204.0,4
32,4612.0,24,937.0,4,-1.0,0
34,9.0,17,655.0,1,-1.0,0
40,3126.0,12,200.0,2,-1.0,0
34,899.0,9,627.0,2,141.0,7
31,25.0,21,169.0,5,-1.0,0
36,-194.0,14,133.0,3,-1.0,0
34,457.0,30,67.0,2,-1.0,0
60,5207.0,4,160.0,1,-1.0,0
23,318.0,9,545.0,2,-1.0,0
50,0.0,18,551.0,1,-1.0,0
52,994.0,22,109.0,2,-1.0,0
41,2195.0,3,211.0,5,-1.0,0
44,0.0,30,76.0,3,-1.0,0
58,11494.0,4,220.0,7,-1.0,0
26,-378.0,8,165.0,1,-1.0,0
43,3049.0,28,383.0,2,-1.0,0
60,0.0,19,83.0,2,-1.0,0
32,3651.0,20,142.0,3,-1.0,0
26,626.0,15,412.0,2,-1.0,0
39,2976.0,5,134.0,12,-1.0,0
38,677.0,14,114.0,2,-1.0,0
38,1514.0,21,160.0,3,120.0,3
40,819.0,13,50.0,3,-1.0,0
34,-34.0,27,201.0,5,-1.0,0
54,0.0,6,127.0,1,-1.0,0
33,585.0,17,131.0,1,-1.0,0
31,1273.0,23,442.0,1,-1.0,0
36,70.0,6,100.0,2,-1.0,0
41,3465.0,11,389.0,4,-1.0,0
55,1161.0,20,8.0,6,-1.0,0
41,634.0,16,239.0,2,-1.0,0
41,1882.0,29,165.0,2,-1.0,0
34,992.0,4,301.0,1,88.0,2
41,3823.0,26,234.0,10,-1.0,0
54,451.0,18,42.0,4,280.0,5
45,1113.0,16,67.0,2,-1.0,0
45,-55.0,16,124.0,1,-1.0,0
27,911.0,4,471.0,2,-1.0,0
50,10757.0,6,276.0,3,-1.0,0
53,436.0,29,154.0,1,-1.0,0
52,3720.0,20,114.0,2,-1.0,0
47,-187.0,3,652.0,1,-1.0,0
71,3895.0,7,116.0,1,-1.0,0
39,-288.0,11,227.0,1,-1.0,0
59,1978.0,20,928.0,1,-1.0,0
50,480.0,20,99.0,5,-1.0,0
33,145.0,29,369.0,2,-1.0,0
59,797.0,18,319.0,2,165.0,2
45,726.0,31,175.0,6,-1.0,0
27,159.0,25,295.0,2,-1.0,0
38,0.0,2,29.0,32,-1.0,0
36,678.0,4,85.0,3,-1.0,0
59,0.0,29,45.0,7,-1.0,0
45,183.0,29,27.0,4,-1.0,0
37,115.0,7,36.0,1,-1.0,0
39,0.0,16,289.0,1,-1.0,0
43,6835.0,19,187.0,1,152.0,2
46,1516.0,14,133.0,4,-1.0,0
29,64.0,14,444.0,2,366.0,3
53,2057.0,20,134.0,1,-1.0,0
40,84.0,28,715.0,8,-1.0,0
34,934.0,18,909.0,3,-1.0,0
39,-516.0,9,86.0,2,-1.0,0
33,99.0,31,192.0,3,-1.0,0
51,0.0,30,273.0,4,-1.0,0
34,1076.0,8,70.0,2,-1.0,0
33,572.0,30,1296.0,2,-1.0,0
38,9.0,6,185.0,3,-1.0,0
28,111.0,10,70.0,2,-1.0,0
42,717.0,4,152.0,6,-1.0,0
36,3551.0,15,134.0,9,-1.0,0
37,238.0,7,200.0,2,-1.0,0
45,5163.0,20,9.0,2,-1.0,0
55,18722.0,12,128.0,2,-1.0,0
46,8717.0,15,343.0,5,-1.0,0
23,1311.0,3,100.0,3,-1.0,0
54,0.0,19,220.0,1,-1.0,0
33,329.0,9,44.0,1,-1.0,0
48,101.0,21,338.0,3,-1.0,0
52,3016.0,3,142.0,1,-1.0,0
60,18.0,12,399.0,4,343.0,1
31,479.0,29,72.0,12,-1.0,0
72,588.0,5,66.0,3,-1.0,0
44,254.0,26,224.0,6,-1.0,0
25,57.0,13,190.0,5,-1.0,0
31,297.0,16,357.0,2,-1.0,0
37,351.0,9,108.0,1,-1.0,0
51,385.0,11,39.0,2,-1.0,0
44,134.0,12,78.0,5,-1.0,0
39,2258.0,31,255.0,2,-1.0,0
29,719.0,30,76.0,1,-1.0,0
39,283.0,26,126.0,2,-1.0,0
59,417.0,7,476.0,2,-1.0,0
36,55.0,8,323.0,1,-1.0,0
41,28.0,16,51.0,1,-1.0,0
33,240.0,21,373.0,3,-1.0,0
47,431.0,17,388.0,9,-1.0,0
41,3135.0,20,160.0,3,-1.0,0
44,887.0,17,519.0,1,14.0,2
35,417.0,19,92.0,4,-1.0,0
61,313.0,3,42.0,1,-1.0,0
51,492.0,20,142.0,3,-1.0,0
36,163.0,6,311.0,2,-1.0,0
40,79.0,14,223.0,3,-1.0,0
50,0.0,28,88.0,3,-1.0,0
33,1097.0,6,308.0,4,-1.0,0
33,114.0,18,207.0,9,-1.0,0
59,82.0,17,324.0,4,-1.0,0
33,229.0,8,205.0,4,-1.0,0
30,271.0,15,365.0,1,-1.0,0
36,414.0,3,136.0,3,-1.0,0
48,505.0,26,320.0,5,-1.0,0
38,4630.0,3,133.0,3,-1.0,0
50,-556.0,22,270.0,2,-1.0,0
27,0.0,27,346.0,3,-1.0,0
33,1530.0,28,88.0,25,-1.0,0
32,394.0,14,266.0,2,-1.0,0
53,267.0,23,90.0,1,-1.0,0
54,8.0,8,116.0,2,-1.0,0
38,8.0,7,125.0,1,-1.0,0
42,12584.0,19,21.0,25,-1.0,0
51,-160.0,30,118.0,4,-1.0,0
33,-395.0,27,161.0,2,-1.0,0
30,78.0,6,198.0,1,-1.0,0
39,1367.0,9,53.0,4,-1.0,0
46,374.0,4,23.0,5,7.0,2
29,1615.0,28,551.0,1,-1.0,0
31,1716.0,13,542.0,2,340.0,2
37,-97.0,5,135.0,2,-1.0,0
86,1817.0,16,272.0,3,-1.0,0
39,1963.0,6,100.0,4,-1.0,0
29,68.0,4,69.0,4,-1.0,0
58,5920.0,21,96.0,1,121.0,1
57,0.0,16,235.0,2,-1.0,0
46,0.0,19,179.0,2,-1.0,0
58,683.0,20,157.0,2,-1.0,0
54,827.0,20,294.0,2,-1.0,0
52,6429.0,18,138.0,4,-1.0,0
58,1321.0,29,157.0,6,-1.0,0
30,732.0,17,358.0,2,-1.0,0
37,789.0,11,93.0,1,190.0,2
22,2281.0,8,221.0,1,-1.0,0
47,44.0,15,374.0,1,185.0,1
37,2203.0,5,9.0,8,-1.0,0
57,486.0,5,180.0,2,-1.0,0
58,1166.0,12,493.0,1,-1.0,0
41,15302.0,19,121.0,4,-1.0,0
54,313.0,5,83.0,2,-1.0,0
58,630.0,9,443.0,2,-1.0,0
31,137.0,22,385.0,9,-1.0,0
34,396.0,16,101.0,3,-1.0,0
58,2146.0,7,206.0,3,-1.0,0
34,109.0,14,685.0,2,-1.0,0
31,50.0,21,794.0,1,-1.0,0
32,1423.0,16,223.0,3,-1.0,0
50,219.0,15,419.0,7,-1.0,0
57,0.0,12,120.0,3,-1.0,0
48,418.0,9,102.0,3,-1.0,0
49,221.0,15,305.0,1,-1.0,0
34,527.0,4,272.0,1,-1.0,0
51,108.0,18,169.0,2,-1.0,0
40,315.0,20,44.0,1,-1.0,0
47,109.0,16,91.0,2,268.0,1
34,163.0,8,44.0,1,-1.0,0
30,399.0,20,282.0,2,-1.0,0
54,0.0,6,138.0,3,-1.0,0
37,414.0,29,293.0,2,162.0,4
37,457.0,1,510.0,3,-1.0,0
38,178.0,6,170.0,3,-1.0,0
27,4848.0,23,82.0,3,-1.0,0
49,0.0,14,151.0,2,-1.0,0
40,113.0,4,126.0,1,-1.0,0
31,0.0,29,213.0,4,-1.0,0
32,557.0,4,210.0,2,253.0,1
34,1007.0,21,240.0,2,-1.0,0
60,182.0,9,182.0,2,95.0,11
25,1116.0,17,68.0,6,-1.0,0
36,1405.0,14,283.0,3,-1.0,0
34,-401.0,6,378.0,1,-1.0,0
48,353.0,11,132.0,1,-1.0,0
32,283.0,22,151.0,2,-1.0,0
28,375.0,14,43.0,1,350.0,1
54,-239.0,23,29.0,1,-1.0,0
35,3888.0,20,207.0,5,178.0,5
34,1434.0,21,50.0,2,-1.0,0
52,1758.0,15,41.0,1,-1.0,0
45,193.0,29,116.0,2,-1.0,0
48,164.0,12,139.0,2,-1.0,0
56,151.0,3,128.0,1,-1.0,0
33,213.0,21,152.0,2,-1.0,0
53,1138.0,6,375.0,2,-1.0,0
59,434.0,12,63.0,3,-1.0,0
35,78.0,13,630.0,3,371.0,3
33,2.0,23,74.0,4,-1.0,0
38,-475.0,10,234.0,1,-1.0,0
40,819.0,30,100.0,3,-1.0,0
51,3134.0,19,92.0,3,-1.0,0
58,4198.0,11,309.0,5,-1.0,0
53,1958.0,23,164.0,4,-1.0,0
32,530.0,29,131.0,1,127.0,3
46,538.0,17,118.0,3,-1.0,0
37,332.0,14,190.0,2,84.0,7
59,0.0,22,460.0,1,-1.0,0
33,892.0,21,151.0,1,-1.0,0
35,-292.0,18,166.0,2,272.0,6
30,55.0,21,132.0,1,-1.0,0
54,446.0,3,133.0,4,102.0,4
39,3655.0,20,422.0,1,-1.0,0
31,0.0,24,137.0,1,-1.0,0
48,40.0,12,300.0,3,-1.0,0
47,52.0,25,93.0,5,-1.0,0
26,2770.0,8,141.0,1,-1.0,0
51,5699.0,30,436.0,1,270.0,2
32,5.0,17,114.0,1,-1.0,0
48,191.0,17,222.0,1,326.0,1
46,350.0,3,230.0,1,-1.0,0
29,970.0,13,240.0,1,-1.0,0
39,1238.0,16,212.0,1,-1.0,0
40,0.0,11,114.0,2,-1.0,0
41,1500.0,31,101.0,6,-1.0,0
45,22.0,6,276.0,3,-1.0,0
58,7369.0,4,247.0,2,-1.0,0
54,1146.0,12,205.0,2,-1.0,0
46,375.0,31,172.0,6,-1.0,0
32,81.0,17,120.0,1,-1.0,0
49,0.0,21,218.0,1,-1.0,0
36,7503.0,4,25.0,1,-1.0,0
72,2850.0,16,131.0,2,241.0,1
32,3095.0,12,204.0,10,-1.0,0
34,355.0,20,51.0,3,-1.0,0
53,-1601.0,13,82.0,2,-1.0,0
44,0.0,28,264.0,5,-1.0,0
31,64.0,18,302.0,3,-1.0,0
41,0.0,2,20.0,1,-1.0,0
40,642.0,18,147.0,3,-1.0,0
47,643.0,20,18.0,6,-1.0,0
37,523.0,18,257.0,2,-1.0,0
43,1017.0,19,257.0,2,-1.0,0
41,1717.0,8,520.0,2,343.0,3
53,3975.0,20,23.0,2,-1.0,0
21,224.0,30,871.0,1,-1.0,0
58,3337.0,8,369.0,2,690.0,3
82,0.0,15,506.0,2,195.0,1
32,1625.0,22,796.0,1,109.0,1
52,583.0,17,376.0,1,181.0,3
38,165.0,17,526.0,1,260.0,2
27,567.0,25,238.0,2,184.0,1
46,0.0,18,716.0,2,110.0,3
66,2326.0,18,232.0,1,181.0,1
24,23878.0,18,185.0,1,-1.0,0
76,820.0,23,263.0,4,-1.0,0
78,1780.0,25,211.0,2,185.0,7
44,1059.0,18,2093.0,1,-1.0,0
41,-675.0,18,147.0,4,-1.0,0
30,2539.0,5,199.0,5,-1.0,0
59,1521.0,14,1125.0,2,-1.0,0
77,3417.0,12,134.0,1,-1.0,0
30,1942.0,21,436.0,2,178.0,3
27,9.0,9,919.0,2,-1.0,0
49,1167.0,24,249.0,1,91.0,14
61,2917.0,6,215.0,1,-1.0,0
32,10287.0,27,281.0,4,188.0,1
75,3881.0,4,136.0,3,-1.0,0
43,51.0,2,430.0,1,-1.0,0
63,1495.0,25,389.0,1,195.0,4
35,719.0,18,1359.0,3,368.0,3
30,7.0,28,173.0,1,164.0,4
36,274.0,16,686.0,11,-1.0,0
33,3444.0,21,144.0,1,91.0,4
35,0.0,14,187.0,7,-1.0,0
48,0.0,6,194.0,2,125.0,6
51,0.0,7,662.0,2,66.0,2
55,169.0,5,618.0,2,-1.0,0
59,2074.0,21,467.0,1,186.0,2
25,839.0,18,700.0,3,-1.0,0
34,303.0,4,282.0,3,126.0,3
41,1461.0,6,554.0,2,-1.0,0
58,1980.0,5,255.0,1,-1.0,0
38,1165.0,13,784.0,3,94.0,10
60,4.0,2,415.0,1,190.0,5
28,0.0,28,294.0,2,105.0,7
34,63.0,17,678.0,1,-1.0,0
62,3904.0,29,403.0,2,-1.0,0
32,819.0,20,114.0,2,-1.0,0
47,1730.0,30,231.0,1,-1.0,0
60,7929.0,1,111.0,1,-1.0,0
52,-528.0,1,1144.0,2,-1.0,0
76,1411.0,19,233.0,2,187.0,3
41,-306.0,15,500.0,1,-1.0,0
42,3713.0,19,709.0,2,-1.0,0
36,1379.0,25,189.0,1,186.0,1
34,2.0,15,153.0,2,-1.0,0
31,152.0,8,831.0,1,-1.0,0
30,572.0,17,339.0,3,183.0,2
33,1277.0,18,827.0,1,-1.0,0
23,1807.0,27,606.0,1,-1.0,0
52,0.0,9,467.0,3,92.0,7
33,210.0,13,1207.0,2,-1.0,0
34,275.0,2,196.0,2,455.0,23
46,3308.0,28,219.0,2,-1.0,0
43,3288.0,21,775.0,3,-1.0,0
30,-617.0,19,925.0,1,-1.0,0
27,861.0,14,212.0,4,-1.0,0
35,262.0,15,331.0,1,75.0,6
53,6170.0,13,838.0,4,-1.0,0
59,0.0,5,493.0,2,-1.0,0
31,533.0,11,144.0,1,91.0,9
80,155.0,9,343.0,2,-1.0,0
43,1304.0,6,501.0,2,-1.0,0
26,-122.0,23,670.0,3,-1.0,0
43,132.0,19,574.0,1,84.0,3
33,133.0,14,305.0,2,274.0,1
32,64.0,30,598.0,4,105.0,5
29,260.0,2,707.0,14,-1.0,0
29,5.0,3,321.0,1,-1.0,0
29,697.0,4,206.0,1,-1.0,0
85,12114.0,12,165.0,2,-1.0,0
36,479.0,9,629.0,2,-1.0,0
29,314.0,28,938.0,2,-1.0,0
45,410.0,30,891.0,4,-1.0,0
41,246.0,19,683.0,3,-1.0,0
82,276.0,17,199.0,1,-1.0,0
40,754.0,6,635.0,1,-1.0,0
39,494.0,10,106.0,2,478.0,3
38,4692.0,29,1363.0,2,-1.0,0
69,840.0,5,128.0,3,-1.0,0
58,826.0,12,885.0,1,-1.0,0
25,1231.0,27,412.0,5,-1.0,0
63,48.0,9,251.0,1,-1.0,0
29,1165.0,3,244.0,2,184.0,1
42,0.0,5,562.0,2,-1.0,0
57,256.0,6,227.0,1,-1.0,0
34,899.0,12,114.0,1,170.0,3
36,0.0,12,398.0,6,-1.0,0
34,-578.0,18,767.0,2,-1.0,0
60,313.0,15,920.0,2,-1.0,0
35,545.0,16,1579.0,1,234.0,4
57,6900.0,23,255.0,4,185.0,2
41,0.0,5,400.0,1,-1.0,0
36,866.0,11,629.0,1,173.0,1
25,1608.0,30,664.0,2,-1.0,0
45,116.0,13,122.0,1,-1.0,0
47,288.0,1,101.0,1,-1.0,0
26,10086.0,21,110.0,2,-1.0,0
49,947.0,20,808.0,2,-1.0,0
34,296.0,27,609.0,13,-1.0,0
42,11115.0,30,328.0,1,-1.0,0
45,10252.0,22,173.0,1,141.0,2
41,720.0,24,651.0,1,-1.0,0
67,1430.0,26,283.0,2,135.0,5
49,7443.0,19,293.0,5,211.0,2
45,547.0,2,577.0,1,-1.0,0
56,827.0,15,462.0,4,-1.0,0
35,164.0,11,967.0,2,-1.0,0
22,3472.0,19,529.0,1,181.0,4
37,255.0,24,562.0,2,183.0,10
51,2337.0,16,251.0,2,266.0,3
19,103.0,10,104.0,2,-1.0,0
45,160.0,10,182.0,2,194.0,1
28,742.0,26,236.0,1,-1.0,0
48,83.0,13,1101.0,1,-1.0,0
42,6060.0,30,316.0,1,350.0,2
56,3498.0,15,264.0,2,-1.0,0
34,2956.0,6,835.0,2,-1.0,0
33,3161.0,2,313.0,3,-1.0,0
24,272.0,16,105.0,2,94.0,2
28,1414.0,8,294.0,1,521.0,1
50,3370.0,2,160.0,2,-1.0,0
42,11008.0,28,822.0,6,405.0,1
40,10346.0,15,491.0,2,207.0,1
54,1633.0,3,409.0,2,-1.0,0
41,1250.0,20,1392.0,2,-1.0,0
25,2007.0,12,265.0,2,-1.0,0
28,22.0,15,536.0,2,-1.0,0
39,1435.0,17,383.0,1,296.0,19
31,684.0,7,620.0,3,-1.0,0
28,390.0,29,845.0,1,232.0,4
54,2587.0,2,236.0,2,-1.0,0
59,496.0,22,738.0,3,183.0,1
31,294.0,17,536.0,5,-1.0,0
44,4580.0,15,911.0,2,-1.0,0
50,396.0,20,716.0,2,-1.0,0
50,237.0,5,169.0,1,-1.0,0
34,268.0,7,587.0,1,-1.0,0
62,7458.0,30,212.0,2,-1.0,0
45,377.0,19,835.0,3,-1.0,0
33,271.0,13,182.0,2,91.0,2
38,1767.0,9,483.0,4,239.0,7
38,1477.0,15,385.0,3,769.0,2
56,870.0,14,220.0,1,179.0,1
34,417.0,5,270.0,1,174.0,15
93,775.0,22,860.0,2,177.0,7
30,396.0,13,366.0,3,348.0,2
50,2794.0,12,1336.0,2,-1.0,0
34,48.0,7,1806.0,2,287.0,3
48,8990.0,2,1790.0,2,-1.0,0
32,0.0,13,440.0,2,-1.0,0
28,127.0,16,1334.0,2,-1.0,0
35,1618.0,7,542.0,1,-1.0,0
37,2678.0,25,156.0,1,-1.0,0
45,59.0,24,873.0,8,-1.0,0
64,2140.0,16,881.0,3,155.0,2
38,3436.0,21,663.0,4,-1.0,0
47,4693.0,12,89.0,1,97.0,3
50,320.0,21,294.0,3,315.0,4
31,1088.0,8,575.0,2,-1.0,0
56,616.0,6,156.0,1,-1.0,0
38,1988.0,2,103.0,1,67.0,4
31,86.0,3,963.0,2,-1.0,0
55,7561.0,6,685.0,3,-1.0,0
61,569.0,4,219.0,1,-1.0,0
53,480.0,6,648.0,2,-1.0,0
51,2455.0,21,553.0,1,-1.0,0
28,502.0,16,136.0,2,-1.0,0
22,552.0,1,327.0,1,-1.0,0
45,236.0,20,703.0,2,-1.0,0
30,-213.0,27,751.0,1,-1.0,0
35,4170.0,20,1777.0,1,-1.0,0
38,2885.0,20,1422.0,10,-1.0,0
34,5462.0,30,430.0,1,-1.0,0
34,0.0,30,292.0,1,183.0,2
31,414.0,16,241.0,1,-1.0,0
67,1341.0,13,706.0,1,-1.0,0
80,2354.0,4,739.0,1,181.0,2
32,35.0,17,324.0,3,126.0,3
39,25.0,12,658.0,1,351.0,3
59,1321.0,9,3881.0,3,-1.0,0
48,5473.0,24,127.0,2,184.0,2
27,107.0,18,767.0,3,-1.0,0
75,3771.0,15,185.0,1,181.0,2
76,1780.0,23,413.0,3,-1.0,0
36,212.0,23,1201.0,6,-1.0,0
57,2986.0,17,222.0,2,231.0,1
28,-127.0,4,1044.0,3,-1.0,0
45,1723.0,1,166.0,2,-1.0,0
48,3842.0,1,215.0,2,-1.0,0
52,3687.0,16,741.0,4,-1.0,0
46,2552.0,3,260.0,1,94.0,8
56,3391.0,21,243.0,1,-1.0,0
36,4721.0,9,149.0,3,-1.0,0
33,719.0,9,448.0,2,316.0,6
47,293.0,1,251.0,1,90.0,1
53,4401.0,11,241.0,1,92.0,1
37,203.0,21,759.0,1,90.0,5
34,197.0,20,78.0,3,-1.0,0
26,313.0,2,199.0,1,96.0,2
24,1235.0,14,334.0,4,93.0,6
60,560.0,15,730.0,5,-1.0,0
58,169.0,16,301.0,1,94.0,3
56,602.0,14,458.0,1,130.0,8
32,3993.0,22,148.0,2,-1.0,0
46,332.0,9,772.0,1,-1.0,0
31,330.0,13,309.0,1,181.0,3
38,902.0,3,650.0,1,-1.0,0
34,1337.0,30,442.0,1,-1.0,0
41,803.0,9,592.0,4,316.0,3
60,1853.0,11,408.0,1,-1.0,0
45,781.0,17,652.0,2,126.0,2
53,343.0,25,616.0,5,-1.0,0
40,1451.0,1,314.0,1,-1.0,0
38,5115.0,27,99.0,1,102.0,6
24,167.0,18,134.0,2,-1.0,0
35,670.0,13,278.0,4,182.0,2
24,1506.0,12,239.0,2,95.0,4
70,44.0,18,1104.0,2,88.0,2
21,2077.0,5,323.0,1,-1.0,0
55,1633.0,11,210.0,1,192.0,2
30,315.0,14,884.0,3,346.0,4
31,14533.0,16,245.0,2,-1.0,0
36,52.0,7,351.0,1,95.0,6
61,6481.0,19,131.0,1,-1.0,0
50,388.0,11,203.0,2,-1.0,0
28,154.0,18,416.0,2,-1.0,0
41,1646.0,5,258.0,1,90.0,7
22,114.0,30,517.0,1,-1.0,0
53,62.0,30,1044.0,5,-1.0,0
41,942.0,27,143.0,1,188.0,1
49,307.0,9,854.0,1,-1.0,0
26,100.0,26,445.0,1,-1.0,0
35,0.0,9,524.0,1,96.0,5
38,5774.0,15,406.0,4,359.0,5
35,1224.0,3,187.0,1,-1.0,0
35,0.0,11,229.0,2,96.0,3
39,1307.0,31,158.0,1,-1.0,0
41,-233.0,15,1156.0,2,-1.0,0
30,2666.0,4,467.0,1,-1.0,0
47,312.0,29,884.0,1,-1.0,0
37,4436.0,13,846.0,5,-1.0,0
60,0.0,22,1193.0,1,412.0,1
77,4112.0,29,426.0,1,184.0,3
35,437.0,4,908.0,1,-1.0,0
49,202.0,17,651.0,2,104.0,1
26,689.0,25,678.0,2,-1.0,0
24,382.0,13,256.0,2,92.0,3
43,733.0,21,126.0,1,88.0,4
57,372.0,21,553.0,3,-1.0,0
32,264.0,19,1502.0,1,-1.0,0
30,7529.0,20,175.0,6,183.0,1
44,1534.0,10,95.0,1,95.0,3
31,12857.0,4,483.0,4,87.0,2
39,323.0,9,874.0,2,188.0,6
47,2480.0,6,763.0,2,-1.0,0
30,0.0,5,140.0,1,424.0,8
61,77.0,6,455.0,4,-1.0,0
54,0.0,23,209.0,1,-1.0,0
35,204.0,25,236.0,1,-1.0,0
52,3634.0,8,341.0,8,-1.0,0
46,242.0,4,120.0,2,96.0,1
47,368.0,21,403.0,1,87.0,6
51,1347.0,10,160.0,1,243.0,1
38,565.0,30,1143.0,1,-1.0,0
39,937.0,16,144.0,4,-1.0,0
47,292.0,10,277.0,1,-1.0,0
47,1230.0,30,412.0,1,169.0,1
53,587.0,19,561.0,1,-1.0,0
43,774.0,24,482.0,1,91.0,2
54,0.0,13,618.0,1,-1.0,0
30,2686.0,15,808.0,3,-1.0,0
31,12857.0,6,158.0,1,92.0,1
74,9480.0,21,211.0,1,-1.0,0
65,952.0,6,255.0,1,96.0,1
57,2112.0,12,1134.0,2,-1.0,0
39,1444.0,25,362.0,8,-1.0,0
61,211.0,31,443.0,2,186.0,3
77,29340.0,15,257.0,1,91.0,2
32,1423.0,6,1249.0,4,-1.0,0
28,61.0,11,253.0,1,174.0,4
53,1443.0,14,476.0,1,-1.0,0
33,1064.0,13,562.0,1,-1.0,0
34,0.0,28,730.0,11,-1.0,0
49,553.0,12,645.0,8,-1.0,0
55,602.0,7,350.0,1,98.0,5
39,2939.0,6,608.0,1,99.0,3
87,230.0,30,144.0,1,-1.0,0
27,6791.0,5,179.0,2,69.0,26
37,3665.0,12,664.0,3,-1.0,0
33,-370.0,7,261.0,1,345.0,1
35,286.0,30,949.0,2,-1.0,0
37,88.0,6,195.0,1,90.0,3
33,935.0,9,385.0,2,92.0,8
36,994.0,6,211.0,1,90.0,6
25,52.0,24,528.0,2,-1.0,0
33,5437.0,7,201.0,1,58.0,3
27,843.0,8,187.0,1,-1.0,0
33,1464.0,23,588.0,3,-1.0,0
37,2987.0,13,216.0,1,87.0,10
62,800.0,17,737.0,1,-1.0,0
36,255.0,25,242.0,6,95.0,4
34,462.0,21,1877.0,3,-1.0,0
58,3342.0,5,344.0,5,-1.0,0
53,849.0,6,3102.0,3,-1.0,0
39,0.0,18,224.0,3,-1.0,0
28,261.0,29,254.0,3,142.0,6
42,936.0,30,931.0,1,-1.0,0
51,67.0,18,835.0,1,-1.0,0
31,1331.0,3,182.0,2,90.0,1
24,431.0,19,418.0,11,185.0,5
41,5310.0,17,984.0,1,-1.0,0
26,101.0,5,810.0,1,268.0,1
35,3698.0,5,106.0,1,-1.0,0
41,67.0,19,814.0,1,-1.0,0
50,3608.0,13,176.0,2,197.0,2
39,307.0,22,182.0,2,-1.0,0
31,846.0,26,405.0,3,205.0,2
51,7098.0,6,1471.0,7,-1.0,0
45,0.0,18,773.0,4,-1.0,0
36,4721.0,9,150.0,1,92.0,5
30,1785.0,17,235.0,1,-1.0,0
60,1.0,19,302.0,1,184.0,1
35,7918.0,7,497.0,1,-1.0,0
40,2338.0,16,717.0,2,-1.0,0
33,5.0,13,1346.0,1,-1.0,0
68,2812.0,4,651.0,1,1.0,7
42,1598.0,16,1463.0,2,-1.0,0
43,0.0,30,275.0,2,296.0,1
38,902.0,4,301.0,3,90.0,1
28,326.0,11,450.0,1,231.0,1
67,361.0,13,411.0,2,-1.0,0
36,673.0,16,689.0,1,-1.0,0
36,148.0,15,1357.0,4,374.0,2
35,414.0,13,504.0,4,-1.0,0
32,390.0,6,440.0,1,280.0,1
58,25.0,9,486.0,3,-1.0,0
29,2178.0,22,260.0,2,139.0,1
41,1819.0,22,397.0,1,371.0,3
31,2016.0,30,209.0,1,-1.0,0
27,158.0,1,650.0,2,-1.0,0
47,3727.0,12,993.0,6,-1.0,0
46,-90.0,17,270.0,1,-1.0,0
46,273.0,18,910.0,2,184.0,4
34,76.0,13,747.0,2,371.0,3
27,20585.0,15,188.0,1,-1.0,0
34,8029.0,14,593.0,4,-1.0,0
38,5115.0,2,318.0,1,95.0,7
26,515.0,31,775.0,1,-1.0,0
34,85.0,20,1182.0,4,-1.0,0
70,1853.0,26,314.0,1,-1.0,0
24,3176.0,13,108.0,2,-1.0,0
30,4808.0,10,272.0,1,-1.0,0
77,638.0,11,288.0,1,188.0,1
74,1843.0,15,192.0,1,185.0,2
55,2383.0,5,1019.0,2,63.0,2
70,2626.0,2,140.0,2,-1.0,0
34,7468.0,30,383.0,1,-1.0,0
33,1514.0,10,447.0,1,728.0,2
71,5584.0,21,534.0,3,-1.0,0
28,1925.0,25,487.0,1,97.0,2
54,309.0,13,969.0,2,-1.0,0
50,558.0,9,464.0,1,683.0,6
46,273.0,22,565.0,2,-1.0,0
38,7005.0,7,370.0,1,412.0,1
40,72.0,21,849.0,1,-1.0,0
61,86.0,25,639.0,1,94.0,1
30,944.0,29,251.0,2,-1.0,0
22,948.0,25,169.0,1,191.0,3
37,4151.0,30,543.0,4,-1.0,0
71,4380.0,22,369.0,1,-1.0,0
35,4922.0,17,393.0,4,201.0,17
37,3068.0,20,370.0,2,195.0,1
33,37.0,8,1082.0,1,-1.0,0
39,687.0,9,869.0,1,-1.0,0
49,228.0,2,407.0,1,92.0,1
34,0.0,3,251.0,1,-1.0,0
52,659.0,28,390.0,4,93.0,1
32,388.0,29,250.0,3,-1.0,0
49,408.0,12,559.0,4,-1.0,0
35,2374.0,11,765.0,2,183.0,5
36,538.0,23,339.0,1,183.0,5
64,466.0,18,526.0,1,-1.0,0
27,802.0,22,569.0,1,-1.0,0
36,0.0,27,645.0,9,-1.0,0
68,2144.0,26,708.0,1,96.0,3
48,5689.0,12,262.0,1,-1.0,0
50,3608.0,14,196.0,8,182.0,4
40,1960.0,2,605.0,6,-1.0,0
25,219.0,4,576.0,1,96.0,1
24,689.0,8,630.0,1,-1.0,0
22,0.0,6,229.0,6,-1.0,0
26,1004.0,30,228.0,2,-1.0,0
74,0.0,13,562.0,2,-1.0,0
46,38.0,27,181.0,3,183.0,1
47,367.0,12,309.0,1,306.0,4
26,81.0,8,803.0,2,-1.0,0
42,994.0,11,149.0,1,78.0,5
33,679.0,5,1109.0,2,-1.0,0
70,482.0,14,413.0,1,181.0,3
33,1240.0,12,844.0,1,-1.0,0
60,13546.0,17,452.0,3,-1.0,0
32,623.0,6,335.0,3,194.0,2
27,931.0,4,1078.0,1,-1.0,0
77,7802.0,4,421.0,1,92.0,2
30,2326.0,14,420.0,1,175.0,2
48,292.0,30,271.0,1,79.0,1
52,1708.0,6,310.0,1,75.0,4
21,71.0,13,169.0,2,-1.0,0
46,57.0,28,796.0,1,-1.0,0
